,Ticker,Date,Price,Shares Outstanding,Market Cap,EV,EBITDA,EV/EBITDA,D/E,BV/Share,Total Cash,Total Liabilities,Total Revenue,Operating Cash Flow,BS Recent Date,CF Recent Date,IS Recent Date
36,AGD.V,"04/20/2020, 00:01:22",0.025,949400000.0,23730000.0,129210000.00000001,-4130000.0,0.0,0.0,0.0,3123.0,98033.0,0.0,-3396.0,2018-12-31,2018-12-31,2018-12-31
37,AGG.V,"04/20/2020, 00:01:42",0.19,88620000.0,16840000.0,12490000.0,-2760000.0,0.0,0,0.0,31.0,1549.0,0.0,-1077.0,2018-12-31,2018-12-31,2018-12-31
38,AGL.V,"04/20/2020, 00:02:02",0.15,3240000.0,0.0,0.0,0,0,0,0.0,11.0,370.0,0.0,-82.0,2019-04-30,2019-04-30,2019-04-30
39,AGLD.V,"04/20/2020, 00:02:24",0.13,559390000.0,78680000.0,80680000.0,33130000.000000004,0.0,0.0,0.0,13516.0,70562.0,145888.0,0.0,2019-12-31,2019-12-31,2019-12-31
40,AGO.V,"04/20/2020, 00:02:44",0.025,80730000.0,2020000.0,2060000.0,0,0,0,0.0,15.0,872.0,0.0,-106.0,2018-12-31,2018-12-31,2018-12-31
41,AHE-H.V,"04/20/2020, 00:03:05",0.18,3850000.0,0.0,0.0,0.0,0.0,0,0.0,97.0,49.0,0.0,-253.0,2019-06-30,2019-06-30,2019-06-30
42,AHP.V,"04/20/2020, 00:03:25",0.2,106330000.0,21270000.0,21210000.0,2660000.0,0.0,0,0.0,583.0,18559.0,14614.0,797.0,2018-12-31,2018-12-31,2018-12-31
43,AHR.V,"04/20/2020, 00:03:45",0.04,170600000.0,6820000.0,7360000.0,0,0,0,0.0,318.0,1342.0,0.0,-2999.0,2019-03-31,2019-03-31,2019-03-31
44,AHU.V,"04/20/2020, 00:04:06",0.035,18180000.0,0.0,0.0,0.0,0.0,0,0.0,31.0,118.0,0.0,-135.0,2019-06-30,2019-06-30,2019-06-30
45,AIII-P.V,"04/20/2020, 00:04:26",0.035,8600000.0,0.0,0.0,0,0,0,0.0,531.0,17.0,0.0,-72.0,2018-12-31,2018-12-31,2018-12-31
46,AIMD-P.V,"04/20/2020, 00:04:46",0.075,10650000.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,Null,ttm,ttm
47,AIML.V,"04/20/2020, 00:05:06",0.185,11100000.0,2049999.9999999998,1920000.0,0,0,0,0.0,21.0,2091.0,0.0,-7.0,2019-04-30,2019-04-30,2019-04-30
48,AIS.V,"04/20/2020, 00:05:26",0.03,83430000.0,2500000.0,3030000.0,-1430000.0,0.0,0.0,0.0,73.0,1122.0,6.0,-1142.0,2018-12-31,2018-12-31,2018-12-31
49,AKH-H.V,"04/20/2020, 00:05:47",0.02,38370000.0,0.0,0.0,0,0,0,0.0,26.0,49.0,0.0,-95.0,2018-12-31,2018-12-31,2018-12-31
50,AKR.V,"04/20/2020, 00:06:07",0.135,76560000.0,10340000.0,13450000.0,0.0,0.0,0.0,0.0,31.0,820.0,4435.0,303.0,2018-12-31,2018-12-31,2018-12-31
51,AL.V,"04/20/2020, 00:06:28",0.04,128789999.99999999,5150000.0,2500000.0,0.0,0.0,0.0,0.0,2081.0,60.0,0.0,-700.0,2018-12-31,2018-12-31,2018-12-31
52,ALDE.V,"04/20/2020, 00:06:48",0.255,77640000.0,19800000.0,16399999.999999998,-1830000.0,0.0,0,0.0,5163.0,425.0,0.0,-326.0,2019-06-30,2019-06-30,2019-06-30
53,ALG.V,"04/20/2020, 00:07:08",0.06,27830000.0,1670000.0,10070000.0,-6330000.0,0.0,0,0.0,1775.0,10143.0,0.0,-10484.0,2018-12-31,2018-12-31,2018-12-31
54,ALLI.V,"04/20/2020, 00:07:28",0.405,42240000.0,17110000.0,7920000.0,0.0,0.0,0.0,0.0,0.0,393.0,0.0,-242.0,2019-10-31,2019-10-31,2019-10-31
55,ALM.V,"04/20/2020, 00:07:49",0.005,72110000.0,0.0,0.0,0,0,0,0.0,5.0,1266.0,0.0,-46.0,2018-12-31,2018-12-31,2018-12-31
56,ALT.V,"04/20/2020, 00:08:09",0.005,144880000.0,0.0,0.0,0.0,0.0,0,0.0,37.0,1899.0,0.0,-145.0,2018-12-31,2018-12-31,2018-12-31
57,ALTA.V,"04/20/2020, 00:08:30",0.05,99000000.0,4950000.0,3460000.0,-1120000.0,0.0,0,0.0,123.0,323.0,0.0,-931.0,2019-02-28,2019-02-28,2019-02-28
58,ALTS.V,"04/20/2020, 00:08:49",0.465,70090000.0,41520000.0,16540000.0,0,0,0.0,0.0,724.0,501.0,0.0,-1787.0,2018-12-31,2018-12-31,2018-12-31
59,ALV.V,"04/20/2020, 00:09:10",0.62,98300000.0,60950000.0,64950000.0,-3070000.0,0.0,0.0,0.0,1215.0,15542.0,240.0,-2543.0,2019-12-31,2019-12-31,2019-12-31
60,ALY.V,"04/20/2020, 00:09:31",0.29,77030000.0,22340000.0,20650000.0,-2310000.0,0.0,0,0.0,1052.0,663.0,4838.0,-1355.0,2018-12-31,2018-12-31,2018-12-31
61,AM.V,"04/20/2020, 00:09:51",0.145,17800000.0,2580000.0,3350000.0,0,0,0,0.0,624.0,272.0,0.0,-82.0,2019-03-31,2019-03-31,2019-03-31
62,AMC.V,"04/20/2020, 00:10:11",0.46,54600000.0,25110000.0,20460000.0,0,0,0,0.0,858.0,16.0,0.0,-62.0,2018-12-31,2018-12-31,2018-12-31
63,AME.V,"04/20/2020, 00:10:33",0.065,62660000.0,4070000.0000000005,20390000.0,0.0,0.0,0,0.0,202.0,16008.0,0.0,-1416.0,2018-12-31,2018-12-31,2018-12-31
64,AMH.V,"04/20/2020, 00:10:53",0.125,42830000.0,5350000.0,7620000.0,0,0,0,0.0,141.0,2795.0,6758.0,-3503.0,2019-06-30,2019-06-30,2019-06-30
65,AMI.V,"04/20/2020, 00:11:14",0.17,44840000.0,7620000.0,5840000.0,-2400000.0,0.0,0.0,0.0,5079.0,5599.0,5132.0,820.0,2018-12-31,2018-12-31,2018-12-31
66,AMK.V,"04/20/2020, 00:11:35",0.06,342670000.0,20560000.0,17830000.0,0.0,0.0,0,0.0,67.0,815.0,0.0,-439.0,2018-12-31,2018-12-31,2018-12-31
67,AMO-H.V,"04/20/2020, 00:11:56",0.015,139460000.0,2089999.9999999998,1950000.0,0,0,0,0.0,3.0,911.0,0.0,-26.0,2018-12-31,2018-12-31,2018-12-31
68,AMR.V,"04/20/2020, 00:12:17",0.04,61600000.0,2460000.0,3700000.0,-1310000.0,0.0,0.0,0.0,785.0,1383.0,2339.0,-1837.0,2018-12-31,2018-12-31,2018-12-31
69,AMX.V,"04/20/2020, 00:12:37",1.38,66410000.0,91640000.0,79030000.0,-4270000.0,0.0,0,0.0,12606.0,3249.0,0.0,-1094.0,2019-12-31,2019-12-31,2019-12-31
70,AMY.V,"04/20/2020, 00:12:57",0.14,180590000.0,25280000.0,24620000.0,0,0,0,0.0,487.0,45.0,0.0,-2294.0,2019-07-31,2019-07-31,2019-07-31
71,AMZ.V,"04/20/2020, 00:13:17",0.095,73830000.0,7010000.0,-2720000.0,-1370000.0,0.0,0,0.0,14470.0,615.0,370.0,-739.0,2018-12-31,2018-12-31,2018-12-31
72,AN.V,"04/20/2020, 00:13:37",0.025,142620000.0,3570000.0,2760000.0,0,0,0,0.0,2294.0,306.0,0.0,-349.0,2018-12-31,2018-12-31,2018-12-31
73,ANE.V,"04/20/2020, 00:14:00",0.01,69660000.0,0.0,0.0,0,0,0,0.0,42.0,1124.0,0.0,-58.0,2018-12-31,2018-12-31,2018-12-31
74,ANG.V,"04/20/2020, 00:14:20",0.015,52670000.0,0.0,1060000.0,0.0,0.0,0.0,0.0,5.0,684.0,0.0,-45.0,2018-12-31,2018-12-31,2018-12-31
75,ANK.V,"04/20/2020, 00:14:41",0.065,105980000.0,6890000.0,6980000.0,-1060000.0,0.0,0.0,0.0,365.0,2543.0,0.0,-1134.0,2019-07-31,2019-07-31,2019-07-31
76,ANL-H.V,"04/20/2020, 00:15:01",0.01,24630000.0,0.0,0.0,0,0,0,0.0,1.0,1124.0,0.0,-42.0,2019-02-28,2019-02-28,2019-02-28
77,ANTL.V,"04/20/2020, 00:15:22",0.08,57190000.0,4580000.0,3410000.0,0.0,0.0,0,0.0,606.0,62.0,0.0,-393.0,2018-12-31,2018-12-31,2018-12-31
78,ANZ.V,"04/20/2020, 00:15:43",0.065,104440000.0,6790000.0,6780000.0,0.0,0.0,0,0.0,322.0,693.0,0.0,-770.0,2019-09-30,2019-09-30,2019-09-30
79,AORO.V,"04/20/2020, 00:16:04",0.03,48990000.0,1470000.0,1580000.0,0.0,0.0,0.0,0.0,404.0,532.0,0.0,-57.0,2018-12-31,2018-12-31,2018-12-31
80,APC.V,"04/20/2020, 00:16:25",0.045,21000000.0,0.0,0.0,0.0,0.0,0,0.0,131.0,1081.0,0.0,-685.0,2019-07-31,2019-07-31,2019-07-31
81,APHE-P.V,"04/20/2020, 00:16:45",0.155,4000000.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
82,APL.V,"04/20/2020, 00:17:05",0.095,13870000.0,1320000.0,3930000.0,1070000.0,0.0,0.0,0.0,13.0,4061.0,9749.0,-248.0,2018-12-31,2018-12-31,2018-12-31
83,APLI.V,"04/20/2020, 00:17:27",1.1,46400000.0,51040000.0,49610000.0,-6330000.0,0.0,0.0,0.0,5452.0,2415.0,0.0,-3457.0,2019-03-31,2019-03-31,2019-03-31
84,APN.V,"04/20/2020, 00:17:47",0.075,76220000.0,5720000.0,5040000.0,0,0,0,0.0,48.0,559.0,0.0,-787.0,2018-12-31,2018-12-31,2018-12-31
85,APX.V,"04/20/2020, 00:18:07",0.07,14680000.0,1030000.0,0.0,0,0,0,0.0,435.0,91.0,0.0,-411.0,2018-12-31,2018-12-31,2018-12-31
86,AQS.V,"04/20/2020, 00:18:27",0.1,80440000.0,8039999.999999999,9030000.0,-2450000.0,0.0,0.0,0.0,369.0,314.0,1410.0,-2574.0,2018-12-31,2018-12-31,2018-12-31
87,AQS-DB.V,"04/20/2020, 00:18:47",50.0,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
88,AQS-WT.V,"04/20/2020, 00:19:06",0.005,0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,Null,ttm,ttm
89,AQUA.V,"04/20/2020, 00:19:26",0.01,90650000.0,0.0,12560000.0,-14220000.0,0.0,0,0.0,781.0,38303.0,20077.0,-11945.0,2018-12-31,2018-12-31,2018-12-31
90,ARCH.V,"04/20/2020, 00:19:46",0.91,59880000.0,54490000.0,57340000.0,0,0,0,0.0,400.0,3470.0,93.0,0.0,2019-09-30,2019-09-30,2019-09-30
91,ARD.V,"04/20/2020, 00:20:06",0.065,17670000.0,1150000.0,0.0,0.0,0.0,0.0,0.0,397.0,377.0,2885.0,113.0,2019-05-31,2019-05-31,2019-05-31
92,ARH.V,"04/20/2020, 00:20:26",0.02,34470000.0,0.0,1100000.0,0.0,0.0,0,0.0,18.0,3647.0,93.0,172.0,2019-11-30,2019-11-30,2019-11-30
93,ARIC.V,"04/20/2020, 00:20:47",0.06,79450000.0,4780000.0,3390000.0,0.0,0.0,0.0,0.0,328.0,244.0,0.0,-944.0,2018-12-31,2018-12-31,2018-12-31
94,ARS.V,"04/20/2020, 00:21:07",0.075,55620000.0,4170000.0,3080000.0,0,0,0.0,0.0,0.0,807.0,0.0,-243.0,2019-09-30,2019-09-30,2019-09-30
95,ART.V,"04/20/2020, 00:21:27",0.09,78510000.0,7070000.0,7460000.0,-3870000.0,0.0,0,0.0,213.0,2435.0,3281.0,-3066.0,2019-12-31,2019-12-31,2019-12-31
96,ARTG.V,"04/20/2020, 00:21:47",1.12,62650000.0,70170000.0,23120000.0,-1570000.0,0.0,0.0,0.0,31807.0,2147.0,0.0,-784.0,2019-12-31,2019-12-31,2019-12-31
97,ARU.V,"04/20/2020, 00:22:07",2.13,40460000.0,86170000.0,75830000.0,-11260000.0,0.0,0.0,0.0,817.0,3882.0,0.0,-8011.0,2018-12-31,2018-12-31,2018-12-31
98,ASG.V,"04/20/2020, 00:22:28",0.15,55410000.0,8310000.000000001,9060000.0,0.0,0.0,0.0,0.0,856.0,3885.0,8682.0,435.0,2018-12-31,2018-12-31,2018-12-31
99,ASI.V,"04/20/2020, 00:22:48",0.02,44400000.0,0.0,0.0,0,0,0,0.0,5.0,210.0,0.0,-229.0,2019-02-28,2019-02-28,2019-02-28
100,ASL.V,"04/20/2020, 00:23:08",0.215,48280000.0,10380000.0,8890000.0,0,0,0,0.0,45.0,88.0,0.0,-263.0,2019-06-30,2019-06-30,2019-06-30
101,ASN.V,"04/20/2020, 00:23:28",0.25,22080000.0,5520000.0,4960000.0,0,0,0.0,0.0,126.0,515.0,0.0,-1438.0,2018-12-31,2018-12-31,2018-12-31
102,ASQ.V,"04/20/2020, 00:23:48",0.11,0,2290000.0,0.0,0,0,0,0,12.0,418.0,0.0,-51.0,2019-09-30,2019-09-30,2019-09-30
103,AST.V,"04/20/2020, 00:24:10",0.05,82300000.0,4120000.0,0.0,-1460000.0,0.0,0.0,0.0,1321.0,325.0,1276.0,-1411.0,2019-09-30,2019-09-30,2019-09-30
104,ATC.V,"04/20/2020, 00:24:31",0.185,158040000.0,29240000.0,19340000.0,-1270000.0,0.0,0,0.0,9899.0,17160.0,0.0,-667.0,2019-12-31,2019-12-31,2019-12-31
105,ATE.V,"04/20/2020, 00:24:52",0.74,281280000.0,208150000.0,203950000.0,-15410000.0,0.0,0.0,0.0,6018.0,7378.0,9539.0,-7056.0,2019-03-31,2019-03-31,2019-03-31
106,ATI.V,"04/20/2020, 00:25:12",0.045,56030000.0,2520000.0,-1250000.0,0.0,0.0,0,0.0,3773.0,330.0,133.0,-74.0,2019-12-31,2019-12-31,2019-12-31
107,ATU.V,"04/20/2020, 00:25:32",0.21,108920000.0,22870000.0,22970000.0,13170000.0,0.0,0.0,0.0,142.0,10197.0,25757.0,12994.0,2019-12-31,2019-12-31,2019-12-31
108,ATV.V,"04/20/2020, 00:25:52",0.025,56370000.0,1410000.0,0.0,0,0,0,0.0,1092.0,115.0,0.0,-583.0,2019-06-30,2019-06-30,2019-06-30
109,ATW.V,"04/20/2020, 00:26:13",0.02,100510000.0,2009999.9999999998,4250000.0,-1840000.0,0.0,0.0,0.0,61.0,5173.0,11985.0,-565.0,2018-12-31,2018-12-31,2018-12-31
110,ATX.V,"04/20/2020, 00:26:33",0.135,19580000.0,2640000.0,2570000.0,0.0,0.0,0,0.0,313.0,64.0,0.0,-412.0,2019-09-30,2019-09-30,2019-09-30
111,ATY.V,"04/20/2020, 00:26:54",0.32,119020000.0,38090000.0,49270000.0,21700000.0,0.0,0.0,0.0,7162.0,36090.0,61436.0,17782.0,2019-12-31,2019-12-31,2019-12-31
112,AU.V,"04/20/2020, 00:27:14",0.95,83270000.0,79110000.0,59030000.0,-3280000.0,0.0,0.0,0.0,10298.0,862.0,0.0,-1781.0,2018-12-31,2018-12-31,2018-12-31
113,AUAU.V,"04/20/2020, 00:27:35",0.175,61840000.0,10820000.0,11440000.0,0.0,0.0,0.0,0.0,1054.0,1372.0,0.0,-1186.0,2019-09-30,2019-09-30,2019-09-30
114,AUEN.V,"04/20/2020, 00:27:55",0.35,9300000.0,2600000.0,0.0,0.0,0.0,0,0.0,1220.0,126.0,0.0,-227.0,2018-12-31,2018-12-31,2018-12-31
115,AUL.V,"04/20/2020, 00:28:16",0.025,151310000.0,3780000.0,3090000.0,0,0,0.0,0.0,1124.0,539.0,0.0,-2768.0,2019-03-31,2019-03-31,2019-03-31
116,AUM-H.V,"04/20/2020, 00:28:36",0.005,60320000.0,0.0,0.0,0,0,0,0.0,212.0,3903.0,0.0,-569.0,2019-09-30,2019-09-30,2019-09-30
117,AUMB.V,"04/20/2020, 00:28:56",0.365,37980000.0,13860000.0,5540000.0,-7540000.0,0.0,0,0.0,8971.0,3956.0,17993.0,-10250.0,2018-12-31,2018-12-31,2018-12-31
118,AUN.V,"04/20/2020, 00:29:16",0.29,178740000.0,54520000.0,38040000.0,-4420000.0,0.0,0,0.0,4464.0,3021.0,0.0,-4813.0,2018-12-31,2018-12-31,2018-12-31
119,AUR-H.V,"04/20/2020, 00:29:36",0.015,40490000.0,0.0,0.0,0,0,0,0.0,237.0,13.0,0.0,-61.0,2019-11-30,2019-11-30,2019-11-30
120,AURX.V,"04/20/2020, 00:29:56",0.065,23940000.0,1560000.0,1550000.0,1190000.0,0.0,0,0.0,1.0,320.0,0.0,-396.0,2018-12-31,2018-12-31,2018-12-31
121,AUU.V,"04/20/2020, 00:30:17",0.035,32860000.0,1480000.0,1100000.0,0,0,0,0.0,21.0,315.0,0.0,-176.0,2018-12-31,2018-12-31,2018-12-31
122,AUX.V,"04/20/2020, 00:30:37",0.03,57150000.0,1710000.0,1560000.0,0,0,0,0.0,370.0,76.0,0.0,-379.0,2018-12-31,2018-12-31,2018-12-31
123,AVCR.V,"04/20/2020, 00:30:57",0.025,52470000.0,1310000.0,1250000.0,-2060000.0,0.0,0,0.0,84.0,314.0,226.0,-1725.0,2018-12-31,2018-12-31,2018-12-31
124,AVG.V,"04/20/2020, 00:31:17",0.05,92930000.0,4650000.0,3250000.0,-2440000.0,0.0,0.0,0.0,754.0,894.0,0.0,-2448.0,2019-06-30,2019-06-30,2019-06-30
125,AVN.V,"04/20/2020, 00:31:38",0.2,5530000.0,1110000.0,0.0,0.0,0.0,0,0.0,439.0,26.0,0.0,-653.0,2019-12-31,2019-12-31,2019-12-31
126,AVU.V,"04/20/2020, 00:31:57",0.015,110430000.0,1660000.0,1660000.0,0,0,0.0,0.0,106.0,827.0,0.0,-1499.0,2018-12-31,2018-12-31,2018-12-31
127,AVX.V,"04/20/2020, 00:32:17",0.01,19710000.0,0.0,0.0,0.0,0.0,0,0.0,25.0,1258.0,0.0,-474.0,2019-03-31,2019-03-31,2019-03-31
128,AWE.V,"04/20/2020, 00:32:37",0.07,61210000.0,4280000.0,4050000.0,0,0,0.0,0.0,224.0,119.0,0.0,-541.0,2017-11-30,2017-11-30,2017-11-30
129,AWI.V,"04/20/2020, 00:32:57",0.94,11940000.0,12890000.0,-3360000.0,-1440000.0,0.0,0.0,0.0,15776.0,3544.0,9159.0,3798.0,2018-12-31,2018-12-31,2018-12-31
130,AWX.V,"04/20/2020, 00:33:16",0.05,62690000.0,3130000.0,2060000.0,0,0,0,0.0,1422.0,57.0,0.0,-828.0,2018-12-31,2018-12-31,2018-12-31
131,AXE.V,"04/20/2020, 00:33:37",0.05,104610000.0,5230000.0,1090000.0,1540000.0,0.0,0.0,0.0,3225.0,4014.0,4317.0,1402.0,2018-12-31,2018-12-31,2018-12-31
132,AXIS.V,"04/20/2020, 00:33:58",0.17,96300000.0,16370000.000000002,130520000.00000001,0,0,0.0,0.0,3882.0,118077.0,31922.0,-4885.0,2019-06-30,2019-06-30,2019-06-30
133,AXL.V,"04/20/2020, 00:34:19",0.03,68670000.0,2060000.0,7020000.0,4010000.0,0.0,0.0,0.0,1994.0,26414.0,6803.0,2855.0,2018-12-31,2018-12-31,2018-12-31
134,AXM.V,"04/20/2020, 00:34:38",0.2,134240000.0,26850000.0,25530000.0,0,0,0,0.0,1059.0,444.0,1483.0,-68.0,2018-12-31,2018-12-31,2018-12-31
135,AXV.V,"04/20/2020, 00:34:59",0.195,248490000.0,48460000.0,54600000.0,-5580000.0,0.0,0,0.0,2689.0,19545.0,8915.0,-7636.0,2018-12-31,2018-12-31,2018-12-31
136,AZ.V,"04/20/2020, 00:35:18",0.46,48000000.0,22080000.0,19860000.0,0.0,0.0,0.0,0.0,337.0,10.0,0.0,-85.0,2018-12-31,2018-12-31,2018-12-31
137,AZM.V,"04/20/2020, 00:35:38",1.35,65200000.0,88020000.0,78020000.0,0.0,0.0,0.0,0.0,2979.0,3247.0,396.0,153.0,2019-08-31,2019-08-31,2019-08-31
138,AZR.V,"04/20/2020, 00:35:58",0.11,93530000.0,10290000.0,12380000.0,0,0,0.0,0.0,2599.0,5382.0,0.0,-1063.0,2019-09-30,2019-09-30,2019-09-30
139,AZS.V,"04/20/2020, 00:36:19",0.185,48300000.0,8940000.0,7620000.0,0,0,0.0,0.0,54.0,287.0,0.0,-171.0,2019-08-31,2019-08-31,2019-08-31
140,AZT.V,"04/20/2020, 00:36:38",0.1,40690000.0,4070000.0000000005,3100000.0,0.0,0.0,0,0.0,645.0,80.0,0.0,-844.0,2018-12-31,2018-12-31,2018-12-31
141,B.V,"04/20/2020, 00:36:58",0.04,38890000.0,1560000.0,1540000.0,0,0,0.0,0.0,9.0,662.0,0.0,-5.0,2019-08-31,2019-08-31,2019-08-31
142,BABY.V,"04/20/2020, 00:37:18",1.2,79550000.0,95460000.0,76540000.0,0,0,0,0.0,564.0,154.0,0.0,-12.0,2018-06-30,2018-06-30,2018-06-30
143,BAL-H.V,"04/20/2020, 00:37:38",0.03,72690000.0,2180000.0,2800000.0,0,0,0,0.0,8.0,1169.0,0.0,-97.0,2019-03-31,2019-03-31,2019-03-31
144,BANC.V,"04/20/2020, 00:38:00",0.01,115880000.0,1160000.0,1290000.0,0,0,0.0,0.0,39.0,2064.0,0.0,-1018.0,2018-12-31,2018-12-31,2018-12-31
145,BAT.V,"04/20/2020, 00:38:20",0.065,115180000.0,7490000.0,0.0,-1760000.0,0.0,0,0.0,7535.0,172.0,0.0,-1303.0,2019-08-31,2019-08-31,2019-08-31
146,BATT.V,"04/20/2020, 00:38:41",0.08,62090000.0,4970000.0,4350000.0,-1940000.0,0.0,0.0,0.0,18.0,981.0,0.0,-516.0,2019-08-31,2019-08-31,2019-08-31
147,BAU.V,"04/20/2020, 00:39:02",0.045,131900000.0,5940000.0,9260000.0,-1200000.0,0.0,0.0,0.0,94.0,4404.0,0.0,-1018.0,2019-11-30,2019-11-30,2019-11-30
148,BAV-H.V,"04/20/2020, 00:39:22",0.33,4730000.0,1560000.0,5080000.0,0,0,0,0.0,5.0,12772.0,0.0,-19.0,2018-12-31,2018-12-31,2018-12-31
149,BAY.V,"04/20/2020, 00:39:43",0.06,153970000.0,9240000.0,8039999.999999999,0,0,0,0.0,345.0,178.0,0.0,-915.0,2019-03-31,2019-03-31,2019-03-31
150,BBA-P.V,"04/20/2020, 00:40:03",0.05,15000000.0,0.0,0.0,0,0,0,0.0,741.0,13.0,0.0,-83.0,2019-12-31,2019-12-31,2019-12-31
151,BBB.V,"04/20/2020, 00:40:24",0.13,144080000.0,18730000.0,13450000.0,-7580000.0,0.0,0.0,0.0,5843.0,1234.0,0.0,-5998.0,2019-09-30,2019-09-30,2019-09-30
152,BCF.V,"04/20/2020, 00:40:43",7.23,2009999.9999999998,21240000.0,0.0,0,0,0,0,0.0,2667.0,3186.0,0.0,2018-12-31,2018-12-31,2018-12-31
153,BCK.V,"04/20/2020, 00:41:04",0.03,26080000.0,0.0,1440000.0,0.0,0.0,0.0,0.0,0.0,1015.0,0.0,-210.0,2019-11-30,2019-11-30,2019-11-30
154,BCM.V,"04/20/2020, 00:41:25",1.88,111260000.0,209180000.0,168770000.0,-15160000.0,0.0,0.0,0.0,40727.0,13204.0,0.0,23039.0,2018-12-31,2018-12-31,2018-12-31
155,BCR-H.V,"04/20/2020, 00:41:44",0.08,5080000.0,0.0,0.0,0,0,0,0.0,268.0,291.0,0.0,-6.0,2019-02-28,2019-02-28,2019-02-28
156,BCT.V,"04/20/2020, 00:42:04",12.95,0.0,9350000.0,9450000.0,-6570000.0,0.0,0,0.0,192.0,1392.0,0.0,-5095.0,2019-07-31,2019-07-31,2019-07-31
157,BCU.V,"04/20/2020, 00:42:25",0.075,76970000.0,5770000.0,5330000.0,0,0,0,0.0,75.0,2959.0,0.0,-352.0,2018-12-31,2018-12-31,2018-12-31
158,BDGC.V,"04/20/2020, 00:42:46",0.015,31550000.0,0.0,0.0,-1760000.0,0.0,0.0,0.0,68.0,761.0,0.0,-589.0,2019-08-31,2019-08-31,2019-08-31
159,BEA.V,"04/20/2020, 00:43:06",0.04,15930000.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,212.0,0.0,-796.0,2019-01-31,2019-01-31,2019-01-31
160,BEE.V,"04/20/2020, 00:43:29",0.445,78900000.0,35110000.0,36630000.0,-4290000.0,0.0,0,0.0,312.0,735.0,58.0,-2044.0,2019-09-30,2019-09-30,2019-09-30
161,BEER.V,"04/20/2020, 00:43:49",0.05,110480000.0,5520000.0,5170000.0,-4280000.0,0.0,0.0,0.0,1069.0,627.0,1280.0,-5367.0,2019-06-30,2019-06-30,2019-06-30
162,BER-H.V,"04/20/2020, 00:44:09",0.12,5210000.0,0.0,0.0,0,0,0,0.0,7.0,395.0,0.0,-67.0,2018-12-31,2018-12-31,2018-12-31
163,BES.V,"04/20/2020, 00:44:30",0.01,47010000.0,0.0,0.0,0.0,0.0,0,0.0,15.0,1789.0,2501.0,-147.0,2019-09-30,2019-09-30,2019-09-30
164,BEW.V,"04/20/2020, 00:44:51",0.11,87890000.0,9670000.0,6770000.0,-1370000.0,0.0,0.0,0.0,731.0,1466.0,3609.0,-1500.0,2018-12-31,2018-12-31,2018-12-31
165,BEX.V,"04/20/2020, 00:45:11",0.1,87070000.0,8710000.0,7460000.0,-1010000.0,0.0,0.0,0.0,3184.0,71.0,0.0,2638.0,2019-06-30,2019-06-30,2019-06-30
166,BFF.V,"04/20/2020, 00:45:32",0.045,10460000.0,0.0,0.0,0,0,0,0.0,1063.0,123.0,0.0,-669.0,2019-06-30,2019-06-30,2019-06-30
167,BGA.V,"04/20/2020, 00:45:53",0.18,46450000.0,8359999.999999999,14830000.0,-2280000.0,0.0,0.0,0.0,1498.0,21928.0,37717.0,2907.0,2018-12-31,2018-12-31,2018-12-31
168,BGD-H.V,"04/20/2020, 00:46:15",0.05,20230000.0,1010000.0,0.0,0,0,0.0,0.0,132.0,97.0,0.0,-249.0,2019-12-31,2019-12-31,2019-12-31
169,BGF.V,"04/20/2020, 00:46:38",0.105,20970000.0,2200000.0,2310000.0,0,0,0.0,0.0,255.0,405.0,0.0,-187.0,2019-07-31,2019-07-31,2019-07-31
170,BGS.V,"04/20/2020, 00:46:58",0.025,5380000.0,0.0,0.0,0.0,0.0,0,0.0,27.0,3032.0,0.0,-103.0,2019-05-31,2019-05-31,2019-05-31
171,BHR.V,"04/20/2020, 00:47:18",0.065,5190000.0,0.0,0.0,0.0,0.0,0,0.0,65.0,160.0,0.0,-85.0,2018-12-31,2018-12-31,2018-12-31
172,BHS.V,"04/20/2020, 00:47:38",0.06,110030000.0,6600000.0,8890000.0,-2080000.0,0.0,0,0.0,41.0,4921.0,0.0,-2783.0,2018-12-31,2018-12-31,2018-12-31
173,BHT.V,"04/20/2020, 00:47:58",0.05,110480000.0,5520000.0,14680000.0,0,0,0.0,0.0,696.0,9924.0,0.0,-3650.0,2019-05-31,2019-05-31,2019-05-31
174,BIRD-P.V,"04/20/2020, 00:48:18",0.01,14000000.0,0.0,0.0,0,0,0,0.0,772.0,13.0,0.0,0.0,2018-12-31,ttm,ttm
175,BITF.V,"04/20/2020, 00:48:38",0.45,83380000.0,37520000.0,56510000.0,2270000.0,0.0,0.0,0.0,552.0,5581.0,33805.0,13362.0,2018-12-31,2018-12-31,2018-12-31
176,BITK.V,"04/20/2020, 00:48:58",0.135,16250000.0,2190000.0,0.0,0,0,0,0.0,2141.0,53.0,0.0,-893.0,2019-09-30,2019-09-30,2019-09-30
177,BKH-P.V,"04/20/2020, 00:49:18",0.16,3530000.0,0.0,0.0,0,0,0,0.0,279.0,9.0,0.0,-28.0,2019-11-30,2019-11-30,2019-11-30
